chapter_file,line,source_kind,label,target_type,raw_target,normalized_target,domain,exists,anchor_target,anchor_status,syntax_status,context
glossary.md,393,markdown_link,§1 設計原則 — 良いコードとは何か,local,./01_design.md,chapters/01_design.md,,yes,,,ok,初出: [§1 設計原則 — 良いコードとは何か](./01_design.md)
glossary.md,401,markdown_link,§0 AIエージェントにコードを書かせる,local,./00_ai_agent.md,chapters/00_ai_agent.md,,yes,,,ok,初出: [§0 AIエージェントにコードを書かせる](./00_ai_agent.md)
glossary.md,411,markdown_link,§0 AIエージェントにコードを書かせる,local,./00_ai_agent.md,chapters/00_ai_agent.md,,yes,,,ok,初出: [§0 AIエージェントにコードを書かせる](./00_ai_agent.md)
glossary.md,419,markdown_link,§17 コードのパフォーマンス改善,local,./17_performance.md,chapters/17_performance.md,,yes,,,ok,初出: [§17 コードのパフォーマンス改善](./17_performance.md)
glossary.md,427,markdown_link,§17 コードのパフォーマンス改善,local,./17_performance.md,chapters/17_performance.md,,yes,,,ok,初出: [§17 コードのパフォーマンス改善](./17_performance.md)
glossary.md,435,markdown_link,§14 解析パイプラインの自動化,local,./14_workflow.md,chapters/14_workflow.md,,yes,,,ok,初出: [§14 解析パイプラインの自動化](./14_workflow.md)
glossary.md,443,markdown_link,§4 データフォーマットの選び方,local,./04_data_formats.md,chapters/04_data_formats.md,,yes,,,ok,初出: [§4 データフォーマットの選び方](./04_data_formats.md)
glossary.md,451,markdown_link,§8 コードの正しさを守るテスト技法,local,./08_testing.md,chapters/08_testing.md,,yes,,,ok,初出: [§8 コードの正しさを守るテスト技法](./08_testing.md)
glossary.md,459,markdown_link,§11 コマンドラインツールの設計と実装,local,./11_cli.md,chapters/11_cli.md,,yes,,,ok,初出: [§11 コマンドラインツールの設計と実装](./11_cli.md)
glossary.md,467,markdown_link,§12 データ処理の実践,local,./12_data_processing.md,chapters/12_data_processing.md,,yes,,,ok,初出: [§12 データ処理の実践](./12_data_processing.md)
glossary.md,475,markdown_link,§4 データフォーマットの選び方,local,./04_data_formats.md,chapters/04_data_formats.md,,yes,,,ok,初出: [§4 データフォーマットの選び方](./04_data_formats.md)
glossary.md,483,markdown_link,§0 AIエージェントにコードを書かせる,local,./00_ai_agent.md,chapters/00_ai_agent.md,,yes,,,ok,初出: [§0 AIエージェントにコードを書かせる](./00_ai_agent.md)
glossary.md,491,markdown_link,§18 コードのドキュメント化,local,./18_documentation.md,chapters/18_documentation.md,,yes,,,ok,初出: [§18 コードのドキュメント化](./18_documentation.md)
glossary.md,499,markdown_link,§3 コーディングに必要な計算機科学,local,./03_cs_basics.md,chapters/03_cs_basics.md,,yes,,,ok,初出: [§3 コーディングに必要な計算機科学](./03_cs_basics.md)
glossary.md,509,markdown_link,§4 データフォーマットの選び方,local,./04_data_formats.md,chapters/04_data_formats.md,,yes,,,ok,初出: [§4 データフォーマットの選び方](./04_data_formats.md)
glossary.md,519,markdown_link,§0 AIエージェントにコードを書かせる,local,./00_ai_agent.md,chapters/00_ai_agent.md,,yes,,,ok,初出: [§0 AIエージェントにコードを書かせる](./00_ai_agent.md)
glossary.md,527,markdown_link,§3 コーディングに必要な計算機科学,local,./03_cs_basics.md,chapters/03_cs_basics.md,,yes,,,ok,初出: [§3 コーディングに必要な計算機科学](./03_cs_basics.md)
glossary.md,535,markdown_link,はじめに,local,./hajimeni.md,chapters/hajimeni.md,,yes,,,ok,初出: [はじめに](./hajimeni.md)
glossary.md,543,markdown_link,§2 ターミナルとシェルの基本操作,local,./02_terminal.md,chapters/02_terminal.md,,yes,,,ok,初出: [§2 ターミナルとシェルの基本操作](./02_terminal.md)
glossary.md,551,markdown_link,§4 データフォーマットの選び方,local,./04_data_formats.md,chapters/04_data_formats.md,,yes,,,ok,初出: [§4 データフォーマットの選び方](./04_data_formats.md)
glossary.md,559,markdown_link,§12 データ処理の実践,local,./12_data_processing.md,chapters/12_data_processing.md,,yes,,,ok,初出: [§12 データ処理の実践](./12_data_processing.md)
glossary.md,567,markdown_link,§11 コマンドラインツールの設計と実装,local,./11_cli.md,chapters/11_cli.md,,yes,,,ok,初出: [§11 コマンドラインツールの設計と実装](./11_cli.md)
glossary.md,575,markdown_link,§11 コマンドラインツールの設計と実装,local,./11_cli.md,chapters/11_cli.md,,yes,,,ok,初出: [§11 コマンドラインツールの設計と実装](./11_cli.md)
glossary.md,583,markdown_link,§11 コマンドラインツールの設計と実装,local,./11_cli.md,chapters/11_cli.md,,yes,,,ok,初出: [§11 コマンドラインツールの設計と実装](./11_cli.md)
glossary.md,591,markdown_link,§11 コマンドラインツールの設計と実装,local,./11_cli.md,chapters/11_cli.md,,yes,,,ok,初出: [§11 コマンドラインツールの設計と実装](./11_cli.md)
glossary.md,599,markdown_link,§8 コードの正しさを守るテスト技法,local,./08_testing.md,chapters/08_testing.md,,yes,,,ok,初出: [§8 コードの正しさを守るテスト技法](./08_testing.md)
glossary.md,607,markdown_link,§7 Git入門 — コードのバージョン管理,local,./07_git.md,chapters/07_git.md,,yes,,,ok,初出: [§7 Git入門 — コードのバージョン管理](./07_git.md)
glossary.md,615,markdown_link,§12 データ処理の実践,local,./12_data_processing.md,chapters/12_data_processing.md,,yes,,,ok,初出: [§12 データ処理の実践](./12_data_processing.md)
glossary.md,623,markdown_link,§12 データ処理の実践,local,./12_data_processing.md,chapters/12_data_processing.md,,yes,,,ok,初出: [§12 データ処理の実践](./12_data_processing.md)
glossary.md,631,markdown_link,§18 コードのドキュメント化,local,./18_documentation.md,chapters/18_documentation.md,,yes,,,ok,初出: [§18 コードのドキュメント化](./18_documentation.md)
glossary.md,639,markdown_link,§7 Git入門 — コードのバージョン管理,local,./07_git.md,chapters/07_git.md,,yes,,,ok,初出: [§7 Git入門 — コードのバージョン管理](./07_git.md)
glossary.md,647,markdown_link,§17 コードのパフォーマンス改善,local,./17_performance.md,chapters/17_performance.md,,yes,,,ok,初出: [§17 コードのパフォーマンス改善](./17_performance.md)
glossary.md,655,markdown_link,§0 AIエージェントにコードを書かせる,local,./00_ai_agent.md,chapters/00_ai_agent.md,,yes,,,ok,初出: [§0 AIエージェントにコードを書かせる](./00_ai_agent.md)
glossary.md,663,markdown_link,§20 コードとデータのセキュリティ・倫理,local,./20_security_ethics.md,chapters/20_security_ethics.md,,yes,,,ok,初出: [§20 コードとデータのセキュリティ・倫理](./20_security_ethics.md)
glossary.md,671,markdown_link,§12 データ処理の実践,local,./12_data_processing.md,chapters/12_data_processing.md,,yes,,,ok,初出: [§12 データ処理の実践](./12_data_processing.md)
glossary.md,681,markdown_link,§12 データ処理の実践,local,./12_data_processing.md,chapters/12_data_processing.md,,yes,,,ok,初出: [§12 データ処理の実践](./12_data_processing.md)
glossary.md,689,markdown_link,§13 可視化の実践,local,./13_visualization.md,chapters/13_visualization.md,,yes,,,ok,初出: [§13 可視化の実践](./13_visualization.md)
glossary.md,697,markdown_link,§4 データフォーマットの選び方,local,./04_data_formats.md,chapters/04_data_formats.md,,yes,,,ok,初出: [§4 データフォーマットの選び方](./04_data_formats.md)
glossary.md,705,markdown_link,§12 データ処理の実践,local,./12_data_processing.md,chapters/12_data_processing.md,,yes,,,ok,初出: [§12 データ処理の実践](./12_data_processing.md)
glossary.md,715,markdown_link,§4 データフォーマットの選び方,local,./04_data_formats.md,chapters/04_data_formats.md,,yes,,,ok,初出: [§4 データフォーマットの選び方](./04_data_formats.md)
glossary.md,723,markdown_link,§1 設計原則 — 良いコードとは何か,local,./01_design.md,chapters/01_design.md,,yes,,,ok,初出: [§1 設計原則 — 良いコードとは何か](./01_design.md)
glossary.md,731,markdown_link,§8 コードの正しさを守るテスト技法,local,./08_testing.md,chapters/08_testing.md,,yes,,,ok,初出: [§8 コードの正しさを守るテスト技法](./08_testing.md)
glossary.md,741,markdown_link,§12 データ処理の実践,local,./12_data_processing.md,chapters/12_data_processing.md,,yes,,,ok,初出: [§12 データ処理の実践](./12_data_processing.md)
glossary.md,749,markdown_link,§4 データフォーマットの選び方,local,./04_data_formats.md,chapters/04_data_formats.md,,yes,,,ok,初出: [§4 データフォーマットの選び方](./04_data_formats.md)
glossary.md,757,markdown_link,§17 コードのパフォーマンス改善,local,./17_performance.md,chapters/17_performance.md,,yes,,,ok,初出: [§17 コードのパフォーマンス改善](./17_performance.md)
glossary.md,765,markdown_link,§0 AIエージェントにコードを書かせる,local,./00_ai_agent.md,chapters/00_ai_agent.md,,yes,,,ok,初出: [§0 AIエージェントにコードを書かせる](./00_ai_agent.md)
glossary.md,773,markdown_link,§1 設計原則 — 良いコードとは何か,local,./01_design.md,chapters/01_design.md,,yes,,,ok,初出: [§1 設計原則 — 良いコードとは何か](./01_design.md)
glossary.md,781,markdown_link,§7 Git入門 — コードのバージョン管理,local,./07_git.md,chapters/07_git.md,,yes,,,ok,初出: [§7 Git入門 — コードのバージョン管理](./07_git.md)
glossary.md,789,markdown_link,§19 公共データベースとAPI,local,./19_database_api.md,chapters/19_database_api.md,,yes,,,ok,初出: [§19 公共データベースとAPI](./19_database_api.md)
glossary.md,797,markdown_link,§8 コードの正しさを守るテスト技法,local,./08_testing.md,chapters/08_testing.md,,yes,,,ok,初出: [§8 コードの正しさを守るテスト技法](./08_testing.md)
glossary.md,805,markdown_link,§11 コマンドラインツールの設計と実装,local,./11_cli.md,chapters/11_cli.md,,yes,,,ok,初出: [§11 コマンドラインツールの設計と実装](./11_cli.md)
glossary.md,813,markdown_link,§6 Python環境の構築,local,./06_dev_environment.md,chapters/06_dev_environment.md,,yes,,,ok,初出: [§6 Python環境の構築](./06_dev_environment.md)
glossary.md,823,markdown_link,§14 解析パイプラインの自動化,local,./14_workflow.md,chapters/14_workflow.md,,yes,,,ok,初出: [§14 解析パイプラインの自動化](./14_workflow.md)
hajimeni.md,10,markdown_link,1,external,https://arxiv.org/abs/2310.06770,https://arxiv.org/abs/2310.06770,arxiv.org,,,,ok,この変化の速度は数字が物語っている。SWE-bench Verified[1](https://arxiv.org/abs/2310.06770) [2](https://openai.com/index/introducing-swe-bench-verified/)——実在のGitHubリポジトリから抽出した500のソフトウェア工学課題を解くベンチマーク——において、最先端のAIモデルは2024年半ばの約50%から、2025年末には80%を超える正答率に達した。Claude Opus 4.5が80.9%[3](https://www.anthropic.com/news/claude-opus-4-5)、GPT-5.2が80.0%を記録し[4](https://openai.com/index/introducing-gpt-5-2/)、Anthropicは別の社内評価として、Claude Opus 4 が時間制限付きの性能最適化課題で **most human applicants** を上回ったとも報告している[5](https://www.anthropic.com/engineering/AI-resistant-technical-evaluations)。2025年のGitHub上では年間約10億件のコミットが記録され[6](https://github.blog/news-insights/octoverse/octoverse-a-new-developer-joins-github-every-second-as-ai-leads-typescript-to-1/)、そのうちAIエージェントが直接生成するコミットの割合は急速に増加している。SemiAnalysis は 2026年2月時点の推計として、Claude Code だけで公開GitHubコミットの約4%を生成しており、年末には20%に達する可能性があると述べている[7](https://newsletter.semianalysis.com/p/claude-code-is-the-inflection-point)。GitHub Copilotの利用者は2025年9月22日時点で20M+ usersに達し[8](https://github.blog/ai-and-ml/github-copilot/gartner-positions-github-as-a-leader-in-the-2025-magic-quadrant-for-ai-code-assistants-for-the-second-year-in-a-row/)、GitHubは別の2023年時点の報告として「Copilotが有効なファイルでは平均46%のコードがCopilot由来」と説明している[9](https://github.blog/2023-02-14-github-copilot-now-has-a-better-ai-model-and-new-capabilities/)。
hajimeni.md,10,markdown_link,2,external,https://openai.com/index/introducing-swe-bench-verified/,https://openai.com/index/introducing-swe-bench-verified/,openai.com,,,,ok,この変化の速度は数字が物語っている。SWE-bench Verified[1](https://arxiv.org/abs/2310.06770) [2](https://openai.com/index/introducing-swe-bench-verified/)——実在のGitHubリポジトリから抽出した500のソフトウェア工学課題を解くベンチマーク——において、最先端のAIモデルは2024年半ばの約50%から、2025年末には80%を超える正答率に達した。Claude Opus 4.5が80.9%[3](https://www.anthropic.com/news/claude-opus-4-5)、GPT-5.2が80.0%を記録し[4](https://openai.com/index/introducing-gpt-5-2/)、Anthropicは別の社内評価として、Claude Opus 4 が時間制限付きの性能最適化課題で **most human applicants** を上回ったとも報告している[5](https://www.anthropic.com/engineering/AI-resistant-technical-evaluations)。2025年のGitHub上では年間約10億件のコミットが記録され[6](https://github.blog/news-insights/octoverse/octoverse-a-new-developer-joins-github-every-second-as-ai-leads-typescript-to-1/)、そのうちAIエージェントが直接生成するコミットの割合は急速に増加している。SemiAnalysis は 2026年2月時点の推計として、Claude Code だけで公開GitHubコミットの約4%を生成しており、年末には20%に達する可能性があると述べている[7](https://newsletter.semianalysis.com/p/claude-code-is-the-inflection-point)。GitHub Copilotの利用者は2025年9月22日時点で20M+ usersに達し[8](https://github.blog/ai-and-ml/github-copilot/gartner-positions-github-as-a-leader-in-the-2025-magic-quadrant-for-ai-code-assistants-for-the-second-year-in-a-row/)、GitHubは別の2023年時点の報告として「Copilotが有効なファイルでは平均46%のコードがCopilot由来」と説明している[9](https://github.blog/2023-02-14-github-copilot-now-has-a-better-ai-model-and-new-capabilities/)。
hajimeni.md,10,markdown_link,3,external,https://www.anthropic.com/news/claude-opus-4-5,https://www.anthropic.com/news/claude-opus-4-5,www.anthropic.com,,,,ok,この変化の速度は数字が物語っている。SWE-bench Verified[1](https://arxiv.org/abs/2310.06770) [2](https://openai.com/index/introducing-swe-bench-verified/)——実在のGitHubリポジトリから抽出した500のソフトウェア工学課題を解くベンチマーク——において、最先端のAIモデルは2024年半ばの約50%から、2025年末には80%を超える正答率に達した。Claude Opus 4.5が80.9%[3](https://www.anthropic.com/news/claude-opus-4-5)、GPT-5.2が80.0%を記録し[4](https://openai.com/index/introducing-gpt-5-2/)、Anthropicは別の社内評価として、Claude Opus 4 が時間制限付きの性能最適化課題で **most human applicants** を上回ったとも報告している[5](https://www.anthropic.com/engineering/AI-resistant-technical-evaluations)。2025年のGitHub上では年間約10億件のコミットが記録され[6](https://github.blog/news-insights/octoverse/octoverse-a-new-developer-joins-github-every-second-as-ai-leads-typescript-to-1/)、そのうちAIエージェントが直接生成するコミットの割合は急速に増加している。SemiAnalysis は 2026年2月時点の推計として、Claude Code だけで公開GitHubコミットの約4%を生成しており、年末には20%に達する可能性があると述べている[7](https://newsletter.semianalysis.com/p/claude-code-is-the-inflection-point)。GitHub Copilotの利用者は2025年9月22日時点で20M+ usersに達し[8](https://github.blog/ai-and-ml/github-copilot/gartner-positions-github-as-a-leader-in-the-2025-magic-quadrant-for-ai-code-assistants-for-the-second-year-in-a-row/)、GitHubは別の2023年時点の報告として「Copilotが有効なファイルでは平均46%のコードがCopilot由来」と説明している[9](https://github.blog/2023-02-14-github-copilot-now-has-a-better-ai-model-and-new-capabilities/)。
hajimeni.md,10,markdown_link,4,external,https://openai.com/index/introducing-gpt-5-2/,https://openai.com/index/introducing-gpt-5-2/,openai.com,,,,ok,この変化の速度は数字が物語っている。SWE-bench Verified[1](https://arxiv.org/abs/2310.06770) [2](https://openai.com/index/introducing-swe-bench-verified/)——実在のGitHubリポジトリから抽出した500のソフトウェア工学課題を解くベンチマーク——において、最先端のAIモデルは2024年半ばの約50%から、2025年末には80%を超える正答率に達した。Claude Opus 4.5が80.9%[3](https://www.anthropic.com/news/claude-opus-4-5)、GPT-5.2が80.0%を記録し[4](https://openai.com/index/introducing-gpt-5-2/)、Anthropicは別の社内評価として、Claude Opus 4 が時間制限付きの性能最適化課題で **most human applicants** を上回ったとも報告している[5](https://www.anthropic.com/engineering/AI-resistant-technical-evaluations)。2025年のGitHub上では年間約10億件のコミットが記録され[6](https://github.blog/news-insights/octoverse/octoverse-a-new-developer-joins-github-every-second-as-ai-leads-typescript-to-1/)、そのうちAIエージェントが直接生成するコミットの割合は急速に増加している。SemiAnalysis は 2026年2月時点の推計として、Claude Code だけで公開GitHubコミットの約4%を生成しており、年末には20%に達する可能性があると述べている[7](https://newsletter.semianalysis.com/p/claude-code-is-the-inflection-point)。GitHub Copilotの利用者は2025年9月22日時点で20M+ usersに達し[8](https://github.blog/ai-and-ml/github-copilot/gartner-positions-github-as-a-leader-in-the-2025-magic-quadrant-for-ai-code-assistants-for-the-second-year-in-a-row/)、GitHubは別の2023年時点の報告として「Copilotが有効なファイルでは平均46%のコードがCopilot由来」と説明している[9](https://github.blog/2023-02-14-github-copilot-now-has-a-better-ai-model-and-new-capabilities/)。
hajimeni.md,10,markdown_link,5,external,https://www.anthropic.com/engineering/AI-resistant-technical-evaluations,https://www.anthropic.com/engineering/AI-resistant-technical-evaluations,www.anthropic.com,,,,ok,この変化の速度は数字が物語っている。SWE-bench Verified[1](https://arxiv.org/abs/2310.06770) [2](https://openai.com/index/introducing-swe-bench-verified/)——実在のGitHubリポジトリから抽出した500のソフトウェア工学課題を解くベンチマーク——において、最先端のAIモデルは2024年半ばの約50%から、2025年末には80%を超える正答率に達した。Claude Opus 4.5が80.9%[3](https://www.anthropic.com/news/claude-opus-4-5)、GPT-5.2が80.0%を記録し[4](https://openai.com/index/introducing-gpt-5-2/)、Anthropicは別の社内評価として、Claude Opus 4 が時間制限付きの性能最適化課題で **most human applicants** を上回ったとも報告している[5](https://www.anthropic.com/engineering/AI-resistant-technical-evaluations)。2025年のGitHub上では年間約10億件のコミットが記録され[6](https://github.blog/news-insights/octoverse/octoverse-a-new-developer-joins-github-every-second-as-ai-leads-typescript-to-1/)、そのうちAIエージェントが直接生成するコミットの割合は急速に増加している。SemiAnalysis は 2026年2月時点の推計として、Claude Code だけで公開GitHubコミットの約4%を生成しており、年末には20%に達する可能性があると述べている[7](https://newsletter.semianalysis.com/p/claude-code-is-the-inflection-point)。GitHub Copilotの利用者は2025年9月22日時点で20M+ usersに達し[8](https://github.blog/ai-and-ml/github-copilot/gartner-positions-github-as-a-leader-in-the-2025-magic-quadrant-for-ai-code-assistants-for-the-second-year-in-a-row/)、GitHubは別の2023年時点の報告として「Copilotが有効なファイルでは平均46%のコードがCopilot由来」と説明している[9](https://github.blog/2023-02-14-github-copilot-now-has-a-better-ai-model-and-new-capabilities/)。
hajimeni.md,10,markdown_link,6,external,https://github.blog/news-insights/octoverse/octoverse-a-new-developer-joins-github-every-second-as-ai-leads-typescript-to-1/,https://github.blog/news-insights/octoverse/octoverse-a-new-developer-joins-github-every-second-as-ai-leads-typescript-to-1/,github.blog,,,,ok,この変化の速度は数字が物語っている。SWE-bench Verified[1](https://arxiv.org/abs/2310.06770) [2](https://openai.com/index/introducing-swe-bench-verified/)——実在のGitHubリポジトリから抽出した500のソフトウェア工学課題を解くベンチマーク——において、最先端のAIモデルは2024年半ばの約50%から、2025年末には80%を超える正答率に達した。Claude Opus 4.5が80.9%[3](https://www.anthropic.com/news/claude-opus-4-5)、GPT-5.2が80.0%を記録し[4](https://openai.com/index/introducing-gpt-5-2/)、Anthropicは別の社内評価として、Claude Opus 4 が時間制限付きの性能最適化課題で **most human applicants** を上回ったとも報告している[5](https://www.anthropic.com/engineering/AI-resistant-technical-evaluations)。2025年のGitHub上では年間約10億件のコミットが記録され[6](https://github.blog/news-insights/octoverse/octoverse-a-new-developer-joins-github-every-second-as-ai-leads-typescript-to-1/)、そのうちAIエージェントが直接生成するコミットの割合は急速に増加している。SemiAnalysis は 2026年2月時点の推計として、Claude Code だけで公開GitHubコミットの約4%を生成しており、年末には20%に達する可能性があると述べている[7](https://newsletter.semianalysis.com/p/claude-code-is-the-inflection-point)。GitHub Copilotの利用者は2025年9月22日時点で20M+ usersに達し[8](https://github.blog/ai-and-ml/github-copilot/gartner-positions-github-as-a-leader-in-the-2025-magic-quadrant-for-ai-code-assistants-for-the-second-year-in-a-row/)、GitHubは別の2023年時点の報告として「Copilotが有効なファイルでは平均46%のコードがCopilot由来」と説明している[9](https://github.blog/2023-02-14-github-copilot-now-has-a-better-ai-model-and-new-capabilities/)。
hajimeni.md,10,markdown_link,7,external,https://newsletter.semianalysis.com/p/claude-code-is-the-inflection-point,https://newsletter.semianalysis.com/p/claude-code-is-the-inflection-point,newsletter.semianalysis.com,,,,ok,この変化の速度は数字が物語っている。SWE-bench Verified[1](https://arxiv.org/abs/2310.06770) [2](https://openai.com/index/introducing-swe-bench-verified/)——実在のGitHubリポジトリから抽出した500のソフトウェア工学課題を解くベンチマーク——において、最先端のAIモデルは2024年半ばの約50%から、2025年末には80%を超える正答率に達した。Claude Opus 4.5が80.9%[3](https://www.anthropic.com/news/claude-opus-4-5)、GPT-5.2が80.0%を記録し[4](https://openai.com/index/introducing-gpt-5-2/)、Anthropicは別の社内評価として、Claude Opus 4 が時間制限付きの性能最適化課題で **most human applicants** を上回ったとも報告している[5](https://www.anthropic.com/engineering/AI-resistant-technical-evaluations)。2025年のGitHub上では年間約10億件のコミットが記録され[6](https://github.blog/news-insights/octoverse/octoverse-a-new-developer-joins-github-every-second-as-ai-leads-typescript-to-1/)、そのうちAIエージェントが直接生成するコミットの割合は急速に増加している。SemiAnalysis は 2026年2月時点の推計として、Claude Code だけで公開GitHubコミットの約4%を生成しており、年末には20%に達する可能性があると述べている[7](https://newsletter.semianalysis.com/p/claude-code-is-the-inflection-point)。GitHub Copilotの利用者は2025年9月22日時点で20M+ usersに達し[8](https://github.blog/ai-and-ml/github-copilot/gartner-positions-github-as-a-leader-in-the-2025-magic-quadrant-for-ai-code-assistants-for-the-second-year-in-a-row/)、GitHubは別の2023年時点の報告として「Copilotが有効なファイルでは平均46%のコードがCopilot由来」と説明している[9](https://github.blog/2023-02-14-github-copilot-now-has-a-better-ai-model-and-new-capabilities/)。
hajimeni.md,10,markdown_link,8,external,https://github.blog/ai-and-ml/github-copilot/gartner-positions-github-as-a-leader-in-the-2025-magic-quadrant-for-ai-code-assistants-for-the-second-year-in-a-row/,https://github.blog/ai-and-ml/github-copilot/gartner-positions-github-as-a-leader-in-the-2025-magic-quadrant-for-ai-code-assistants-for-the-second-year-in-a-row/,github.blog,,,,ok,この変化の速度は数字が物語っている。SWE-bench Verified[1](https://arxiv.org/abs/2310.06770) [2](https://openai.com/index/introducing-swe-bench-verified/)——実在のGitHubリポジトリから抽出した500のソフトウェア工学課題を解くベンチマーク——において、最先端のAIモデルは2024年半ばの約50%から、2025年末には80%を超える正答率に達した。Claude Opus 4.5が80.9%[3](https://www.anthropic.com/news/claude-opus-4-5)、GPT-5.2が80.0%を記録し[4](https://openai.com/index/introducing-gpt-5-2/)、Anthropicは別の社内評価として、Claude Opus 4 が時間制限付きの性能最適化課題で **most human applicants** を上回ったとも報告している[5](https://www.anthropic.com/engineering/AI-resistant-technical-evaluations)。2025年のGitHub上では年間約10億件のコミットが記録され[6](https://github.blog/news-insights/octoverse/octoverse-a-new-developer-joins-github-every-second-as-ai-leads-typescript-to-1/)、そのうちAIエージェントが直接生成するコミットの割合は急速に増加している。SemiAnalysis は 2026年2月時点の推計として、Claude Code だけで公開GitHubコミットの約4%を生成しており、年末には20%に達する可能性があると述べている[7](https://newsletter.semianalysis.com/p/claude-code-is-the-inflection-point)。GitHub Copilotの利用者は2025年9月22日時点で20M+ usersに達し[8](https://github.blog/ai-and-ml/github-copilot/gartner-positions-github-as-a-leader-in-the-2025-magic-quadrant-for-ai-code-assistants-for-the-second-year-in-a-row/)、GitHubは別の2023年時点の報告として「Copilotが有効なファイルでは平均46%のコードがCopilot由来」と説明している[9](https://github.blog/2023-02-14-github-copilot-now-has-a-better-ai-model-and-new-capabilities/)。
hajimeni.md,10,markdown_link,9,external,https://github.blog/2023-02-14-github-copilot-now-has-a-better-ai-model-and-new-capabilities/,https://github.blog/2023-02-14-github-copilot-now-has-a-better-ai-model-and-new-capabilities/,github.blog,,,,ok,この変化の速度は数字が物語っている。SWE-bench Verified[1](https://arxiv.org/abs/2310.06770) [2](https://openai.com/index/introducing-swe-bench-verified/)——実在のGitHubリポジトリから抽出した500のソフトウェア工学課題を解くベンチマーク——において、最先端のAIモデルは2024年半ばの約50%から、2025年末には80%を超える正答率に達した。Claude Opus 4.5が80.9%[3](https://www.anthropic.com/news/claude-opus-4-5)、GPT-5.2が80.0%を記録し[4](https://openai.com/index/introducing-gpt-5-2/)、Anthropicは別の社内評価として、Claude Opus 4 が時間制限付きの性能最適化課題で **most human applicants** を上回ったとも報告している[5](https://www.anthropic.com/engineering/AI-resistant-technical-evaluations)。2025年のGitHub上では年間約10億件のコミットが記録され[6](https://github.blog/news-insights/octoverse/octoverse-a-new-developer-joins-github-every-second-as-ai-leads-typescript-to-1/)、そのうちAIエージェントが直接生成するコミットの割合は急速に増加している。SemiAnalysis は 2026年2月時点の推計として、Claude Code だけで公開GitHubコミットの約4%を生成しており、年末には20%に達する可能性があると述べている[7](https://newsletter.semianalysis.com/p/claude-code-is-the-inflection-point)。GitHub Copilotの利用者は2025年9月22日時点で20M+ usersに達し[8](https://github.blog/ai-and-ml/github-copilot/gartner-positions-github-as-a-leader-in-the-2025-magic-quadrant-for-ai-code-assistants-for-the-second-year-in-a-row/)、GitHubは別の2023年時点の報告として「Copilotが有効なファイルでは平均46%のコードがCopilot由来」と説明している[9](https://github.blog/2023-02-14-github-copilot-now-has-a-better-ai-model-and-new-capabilities/)。
hajimeni.md,16,markdown_link,§0 AIエージェントにコードを書かせる,local,./00_ai_agent.md#なぜcliを使うのか--ブラウザチャットとの違い,chapters/00_ai_agent.md,,yes,なぜcliを使うのか--ブラウザチャットとの違い,ok,ok,安心してほしいのは、CLIエージェントとの対話もブラウザチャットと同じ自然言語であるということだ。操作方法が違うのではなく、エージェントができることの範囲が違う。ブラウザチャットが「相談相手」だとすれば、CLIエージェントは「手を動かせる共同作業者」である。ブラウザチャットとCLIエージェントの具体的な能力の違いについては、[§0 AIエージェントにコードを書かせる](./00_ai_agent.md#なぜcliを使うのか--ブラウザチャットとの違い)で対照表とともに詳しく解説する。
hajimeni.md,18,markdown_link,10,external,https://x.com/karpathy/status/1886192184808149383,https://x.com/karpathy/status/1886192184808149383,x.com,,,,ok,Andrej Karpathyはこの新しいプログラミングスタイルを**Vibe coding**（バイブコーディング）と名付けた[10](https://x.com/karpathy/status/1886192184808149383)。ソースコードを直接読み書きせず、自然言語でAIに指示を出し、生成されたコードの差分すら確認せず結果だけを見て判断する——「コードが存在することすら忘れる」手法である。この用語は瞬く間に広まり、2025年11月にはCollins Dictionaryの Word of the Year にも選ばれた[11](https://www.collinsdictionary.com/us/woty/)。
hajimeni.md,18,markdown_link,11,external,https://www.collinsdictionary.com/us/woty/,https://www.collinsdictionary.com/us/woty/,www.collinsdictionary.com,,,,ok,Andrej Karpathyはこの新しいプログラミングスタイルを**Vibe coding**（バイブコーディング）と名付けた[10](https://x.com/karpathy/status/1886192184808149383)。ソースコードを直接読み書きせず、自然言語でAIに指示を出し、生成されたコードの差分すら確認せず結果だけを見て判断する——「コードが存在することすら忘れる」手法である。この用語は瞬く間に広まり、2025年11月にはCollins Dictionaryの Word of the Year にも選ばれた[11](https://www.collinsdictionary.com/us/woty/)。
hajimeni.md,26,markdown_link,12,external,https://arxiv.org/abs/2603.14133,https://arxiv.org/abs/2603.14133,arxiv.org,,,,ok,こうした問題は印象論ではなく実証的にも裏付けられている。Thorgeirssonらは100名の大学生を対象にVibe codingの能力を測定した[12](https://arxiv.org/abs/2603.14133)。その結果、計算機科学の学業成績と文章力がともにVibe codingの成績を有意に予測し、計算機科学の知識は文章力の約2倍の寄与を示した。この効果は汎用的な推論能力を統制しても消えなかった。つまり「プロンプトの書き方がうまい」だけでは不十分であり、計算機科学の基礎知識こそがAIとの協働の質を左右するのである。
